index,x,y
0,90.9,85.546
1,27.864,89.645
2,100.0,0.0
3,22.189,22.542
4,91.516,92.728
5,92.663,0.38
6,5.825,90.597
7,27.636,41.262
8,65.483,52.575
9,27.573,34.471
10,94.26,77.668
11,75.424,60.886
12,96.318,73.998
13,26.963,55.92
14,43.127,27.254
15,73.446,48.502
16,52.888,100.0
17,51.013,89.982
18,73.774,60.26
19,47.186,59.667
20,93.247,36.803
21,95.267,52.454
22,45.088,13.093
23,15.328,91.882
24,55.11,56.997
25,59.066,36.062
26,59.374,42.079
27,50.404,57.339
28,66.925,34.448
29,48.871,42.02
30,88.89,34.444
31,1.052,31.747
32,25.418,45.122
33,89.25,59.207
34,41.159,82.419
35,22.944,62.015
36,4.428,76.968
37,12.384,34.148
38,71.158,4.335
39,67.245,54.618
40,10.965,98.69
41,95.228,62.983
42,90.691,7.33
43,91.783,31.289
44,0.0,35.071
45,54.414,83.528
46,59.832,95.451
47,54.311,3.477
48,1.895,23.625
49,99.935,59.339
50,60.501,64.398
51,15.231,60.545
