index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,0,21.25,1.21,20.0,10.0
1,1,25.0,3,22.5,1.1,20.0,20.0
2,1,25.0,0,21.25,1.1,20.0,10.0
3,1,25.0,0,21.25,1.1,20.0,10.0
4,2,25.0,4,23.75,1.21,20.0,10.0
5,1,25.0,3,22.5,1.1,20.0,20.0
6,2,25.0,4,23.75,1.21,20.0,10.0
7,2,25.0,4,23.75,1.21,20.0,10.0
8,1,25.0,4,23.75,1.1,20.0,10.0
9,2,25.0,3,22.5,1.21,20.0,20.0
10,1,25.0,1,23.75,1.1,20.0,20.0
11,1,25.0,4,23.75,1.1,20.0,10.0
12,1,25.0,0,21.25,1.1,20.0,10.0
13,1,25.0,3,22.5,1.1,20.0,20.0
14,2,25.0,0,21.25,1.21,20.0,10.0
15,1,25.0,2,21.25,1.1,20.0,10.0
16,2,25.0,1,23.75,1.21,20.0,20.0
17,2,25.0,4,23.75,1.21,20.0,10.0
18,2,25.0,3,22.5,1.21,20.0,20.0
19,2,25.0,4,23.75,1.21,20.0,10.0
20,2,25.0,0,21.25,1.21,20.0,10.0
21,2,25.0,2,21.25,1.21,20.0,10.0
22,2,25.0,1,23.75,1.21,20.0,20.0
23,1,25.0,1,23.75,1.1,20.0,20.0
24,1,25.0,3,22.5,1.1,20.0,20.0
25,1,25.0,0,21.25,1.1,20.0,10.0
26,1,25.0,0,21.25,1.1,20.0,10.0
27,1,25.0,2,21.25,1.1,20.0,10.0
28,2,25.0,0,21.25,1.21,20.0,10.0
29,1,25.0,0,21.25,1.1,20.0,10.0
30,2,25.0,0,21.25,1.21,20.0,10.0
31,1,25.0,2,21.25,1.1,20.0,10.0
32,2,25.0,0,21.25,1.21,20.0,10.0
33,1,25.0,3,22.5,1.1,20.0,20.0
34,2,25.0,0,21.25,1.21,20.0,10.0
35,1,25.0,1,23.75,1.1,20.0,20.0
36,2,25.0,0,21.25,1.21,20.0,10.0
37,1,25.0,3,22.5,1.1,20.0,20.0
38,1,25.0,0,21.25,1.1,20.0,10.0
39,1,25.0,4,23.75,1.1,20.0,10.0
40,2,25.0,2,21.25,1.21,20.0,10.0
41,2,25.0,0,21.25,1.21,20.0,10.0
42,1,25.0,3,22.5,1.1,20.0,20.0
43,2,25.0,0,21.25,1.21,20.0,10.0
44,1,25.0,4,23.75,1.1,20.0,10.0
45,2,25.0,0,21.25,1.21,20.0,10.0
46,1,25.0,1,23.75,1.1,20.0,20.0
47,1,25.0,2,21.25,1.1,20.0,10.0
48,1,25.0,3,22.5,1.1,20.0,20.0
49,2,25.0,3,22.5,1.21,20.0,20.0
50,2,25.0,3,22.5,1.21,20.0,20.0
51,2,25.0,1,23.75,1.21,20.0,20.0
52,1,25.0,0,21.25,1.1,20.0,10.0
53,1,25.0,0,21.25,1.1,20.0,10.0
54,1,25.0,3,22.5,1.1,20.0,20.0
55,1,25.0,2,21.25,1.1,20.0,10.0
56,2,25.0,0,21.25,1.21,20.0,10.0
57,1,25.0,2,21.25,1.1,20.0,10.0
58,1,25.0,3,22.5,1.1,20.0,20.0
59,2,25.0,2,21.25,1.21,20.0,10.0
60,2,25.0,0,21.25,1.21,20.0,10.0
61,1,25.0,1,23.75,1.1,20.0,20.0
62,2,25.0,1,23.75,1.21,20.0,20.0
63,2,25.0,4,23.75,1.21,20.0,10.0
64,1,25.0,0,21.25,1.1,20.0,10.0
65,2,25.0,4,23.75,1.21,20.0,10.0
66,1,25.0,0,21.25,1.1,20.0,10.0
67,2,25.0,3,22.5,1.21,20.0,20.0
68,1,25.0,2,21.25,1.1,20.0,10.0
69,1,25.0,0,21.25,1.1,20.0,10.0
70,2,25.0,3,22.5,1.21,20.0,20.0
71,1,25.0,1,23.75,1.1,20.0,20.0
72,2,25.0,3,22.5,1.21,20.0,20.0
73,2,25.0,2,21.25,1.21,20.0,10.0
74,1,25.0,2,21.25,1.1,20.0,10.0
75,2,25.0,3,22.5,1.21,20.0,20.0
76,2,25.0,4,23.75,1.21,20.0,10.0
77,2,25.0,3,22.5,1.21,20.0,20.0
78,1,25.0,0,21.25,1.1,20.0,10.0
79,1,25.0,4,23.75,1.1,20.0,10.0
80,1,25.0,1,23.75,1.1,20.0,20.0
81,1,25.0,0,21.25,1.1,20.0,10.0
82,2,25.0,3,22.5,1.21,20.0,20.0
83,1,25.0,4,23.75,1.1,20.0,10.0
84,1,25.0,0,21.25,1.1,20.0,10.0
85,1,25.0,0,21.25,1.1,20.0,10.0
86,1,25.0,1,23.75,1.1,20.0,20.0
87,2,25.0,0,21.25,1.21,20.0,10.0
88,1,25.0,3,22.5,1.1,20.0,20.0
89,1,25.0,2,21.25,1.1,20.0,10.0
90,2,25.0,2,21.25,1.21,20.0,10.0
91,1,25.0,0,21.25,1.1,20.0,10.0
92,1,25.0,1,23.75,1.1,20.0,20.0
93,2,25.0,1,23.75,1.21,20.0,20.0
94,1,25.0,1,23.75,1.1,20.0,20.0
95,2,25.0,2,21.25,1.21,20.0,10.0
96,1,25.0,0,21.25,1.1,20.0,10.0
97,1,25.0,3,22.5,1.1,20.0,20.0
98,2,25.0,2,21.25,1.21,20.0,10.0
99,1,25.0,0,21.25,1.1,20.0,10.0
100,2,25.0,0,21.25,1.21,20.0,10.0
101,2,25.0,3,22.5,1.21,20.0,20.0
102,2,25.0,3,22.5,1.21,20.0,20.0
103,2,25.0,4,23.75,1.21,20.0,10.0
104,2,25.0,1,23.75,1.21,20.0,20.0
105,1,25.0,1,23.75,1.1,20.0,20.0
106,2,25.0,4,23.75,1.21,20.0,10.0
107,1,25.0,1,23.75,1.1,20.0,20.0
108,2,25.0,0,21.25,1.21,20.0,10.0
109,2,25.0,3,22.5,1.21,20.0,20.0
110,2,25.0,2,21.25,1.21,20.0,10.0
