carrier_id,client_id
0,3
0,6
0,7
0,8
0,11
0,18
0,26
0,27
0,39
0,40
0,41
0,45
0,47
0,48
0,50
0,54
0,64
0,67
0,70
0,73
0,75
0,77
0,80
0,89
0,91
0,95
0,99
0,100
0,105
0,109
0,111
0,116
0,121
0,126
0,17
0,22
0,25
0,32
0,34
0,35
0,43
0,44
0,46
0,55
0,57
0,58
0,68
0,74
0,76
0,81
0,84
0,86
0,90
0,93
0,94
0,102
0,103
0,104
0,106
0,112
0,113
0,120
0,0
0,1
0,2
0,9
0,12
0,16
0,19
0,20
0,24
0,28
0,29
0,30
0,36
0,38
0,42
0,49
0,51
0,52
0,59
0,60
0,62
0,63
0,65
0,66
0,69
0,71
0,72
0,82
0,83
0,87
0,88
0,92
0,97
0,98
0,107
0,108
0,114
0,115
0,117
0,124
0,125
0,4
0,5
0,10
0,13
0,14
0,15
0,21
0,23
0,31
0,33
0,37
0,53
0,56
0,61
0,78
0,79
0,85
0,96
0,101
0,110
0,118
0,119
0,122
0,123
0,127
1,3
1,6
1,7
1,8
1,11
1,18
1,26
1,27
1,39
1,40
1,41
1,45
1,47
1,48
1,50
1,54
1,64
1,67
1,70
1,73
1,75
1,77
1,80
1,89
1,91
1,95
1,99
1,100
1,105
1,109
1,111
1,116
1,121
1,126
1,17
1,22
1,25
1,32
1,34
1,35
1,43
1,44
1,46
1,55
1,57
1,58
1,68
1,74
1,76
1,81
1,84
1,86
1,90
1,93
1,94
1,102
1,103
1,104
1,106
1,112
1,113
1,120
2,17
2,22
2,25
2,32
2,34
2,35
2,43
2,44
2,46
2,55
2,57
2,58
2,68
2,74
2,76
2,81
2,84
2,86
2,90
2,93
2,94
2,102
2,103
2,104
2,106
2,112
2,113
2,120
2,0
2,1
2,2
2,9
2,12
2,16
2,19
2,20
2,24
2,28
2,29
2,30
2,36
2,38
2,42
2,49
2,51
2,52
2,59
2,60
2,62
2,63
2,65
2,66
2,69
2,71
2,72
2,82
2,83
2,87
2,88
2,92
2,97
2,98
2,107
2,108
2,114
2,115
2,117
2,124
2,125
3,0
3,1
3,2
3,9
3,12
3,16
3,19
3,20
3,24
3,28
3,29
3,30
3,36
3,38
3,42
3,49
3,51
3,52
3,59
3,60
3,62
3,63
3,65
3,66
3,69
3,71
3,72
3,82
3,83
3,87
3,88
3,92
3,97
3,98
3,107
3,108
3,114
3,115
3,117
3,124
3,125
3,4
3,5
3,10
3,13
3,14
3,15
3,21
3,23
3,31
3,33
3,37
3,53
3,56
3,61
3,78
3,79
3,85
3,96
3,101
3,110
3,118
3,119
3,122
3,123
3,127
4,3
4,6
4,7
4,8
4,11
4,18
4,26
4,27
4,39
4,40
4,41
4,45
4,47
4,48
4,50
4,54
4,64
4,67
4,70
4,73
4,75
4,77
4,80
4,89
4,91
4,95
4,99
4,100
4,105
4,109
4,111
4,116
4,121
4,126
4,4
4,5
4,10
4,13
4,14
4,15
4,21
4,23
4,31
4,33
4,37
4,53
4,56
4,61
4,78
4,79
4,85
4,96
4,101
4,110
4,118
4,119
4,122
4,123
4,127
