index,x,y
0,17.42,77.768
1,46.993,77.843
2,19.336,57.601
3,24.541,20.866
4,87.074,78.24
5,54.363,67.964
6,35.238,9.636
7,14.619,34.556
8,11.272,10.451
9,47.326,76.231
10,77.801,63.054
11,14.796,20.836
12,16.284,52.115
13,90.668,94.073
14,81.478,61.374
15,76.565,72.315
16,14.018,61.269
17,71.633,13.091
18,24.236,47.061
19,5.183,95.893
20,8.31,73.057
21,89.644,89.481
22,50.198,32.957
23,65.971,70.522
24,10.478,61.19
25,87.999,12.762
26,14.098,19.715
27,21.693,32.778
28,38.222,79.974
29,46.503,71.796
30,1.028,87.936
31,83.535,79.49
32,92.841,0.0
33,83.591,72.385
34,79.358,25.238
35,69.911,37.034
36,17.633,63.266
37,55.801,71.624
38,33.942,89.635
39,34.377,12.708
40,22.46,15.798
41,34.005,33.118
42,1.976,79.4
43,69.947,48.188
44,65.707,27.631
45,1.165,32.593
46,93.632,38.589
47,27.719,39.846
48,41.877,42.44
49,0.95,77.191
50,13.228,40.883
51,32.364,82.491
52,1.336,73.806
53,96.103,82.973
54,20.161,12.182
55,72.896,35.127
56,71.417,85.128
57,93.546,39.244
58,89.097,34.882
59,24.822,82.248
60,43.11,97.391
61,85.579,99.493
62,39.503,97.743
63,24.833,60.128
64,38.242,48.895
65,38.013,98.236
66,12.583,81.691
67,30.983,49.744
68,90.945,43.832
69,47.738,83.067
70,32.782,40.889
71,12.728,53.032
72,36.084,88.386
73,33.519,43.648
74,81.843,43.26
75,20.58,14.011
76,95.672,40.541
77,9.002,37.804
78,62.06,79.6
79,68.978,55.594
80,29.888,44.8
81,69.915,47.468
82,49.599,93.617
83,1.608,53.81
84,90.247,14.127
85,61.951,90.199
86,94.527,47.599
87,39.016,51.789
88,5.46,79.232
89,43.737,35.877
90,99.407,20.802
91,45.736,46.383
92,17.223,93.072
93,56.31,21.315
94,86.769,6.435
95,27.307,15.504
96,80.068,100.0
97,0.0,64.886
98,24.004,84.843
99,9.501,15.767
100,36.912,4.976
101,81.462,52.312
102,83.211,47.056
103,71.649,15.302
104,74.778,26.045
105,2.658,47.406
106,91.915,31.229
107,2.021,88.712
108,0.148,57.285
109,12.63,30.224
110,100.0,88.71
111,35.196,11.703
112,89.722,13.226
113,68.772,36.827
114,11.767,69.847
115,43.483,90.277
116,7.01,15.742
117,22.73,95.188
118,91.32,77.889
119,64.523,64.619
120,98.731,1.946
121,5.526,42.87
122,89.576,87.826
123,99.995,62.272
124,9.546,76.406
125,16.401,90.75
126,33.159,8.514
127,66.354,89.139
