index,x,y
0,68.284,29.178
1,38.157,60.333
2,50.43,78.121
3,68.934,92.273
4,50.777,49.157
5,14.516,83.169
6,54.263,36.925
7,98.186,20.989
8,5.271,59.613
9,90.423,32.346
10,4.406,80.088
11,11.83,47.455
12,92.026,59.893
13,97.728,61.95
14,95.919,40.874
15,73.071,64.393
16,47.175,17.908
17,49.58,27.579
18,27.362,87.823
19,27.576,25.528
20,23.928,56.034
21,79.731,59.16
22,17.357,95.11
23,52.823,29.214
24,69.992,98.426
25,35.608,61.172
26,61.746,25.223
27,18.729,75.942
28,21.038,30.014
29,11.022,37.375
30,52.528,93.123
31,28.936,7.604
32,47.726,99.513
33,15.105,14.041
34,5.949,18.386
35,48.841,93.667
36,38.084,72.602
37,58.243,2.194
38,32.527,23.8
39,38.402,7.214
40,15.87,70.127
41,18.826,75.7
42,70.657,61.536
43,40.871,55.301
44,15.963,57.23
45,35.99,31.691
46,8.23,74.542
47,61.34,65.937
48,1.252,78.422
49,60.267,0.0
50,86.371,44.391
51,54.805,30.238
52,70.99,65.008
53,87.464,82.485
54,19.886,51.743
55,36.664,70.685
56,84.564,36.796
57,52.854,2.22
58,46.226,27.697
59,98.822,1.595
60,58.345,2.227
61,32.157,98.37
62,26.837,89.003
63,2.865,28.876
64,45.815,53.659
65,97.13,64.423
66,66.716,39.196
67,60.913,85.731
68,64.141,52.019
69,18.716,38.121
70,60.558,64.814
71,33.595,69.827
72,4.938,74.051
73,98.875,43.092
74,51.946,63.735
75,78.088,74.118
76,52.535,53.019
77,20.803,85.754
78,60.119,68.163
79,79.931,27.534
80,44.873,89.854
81,74.587,74.977
82,0.987,88.736
83,10.421,17.63
84,3.258,56.299
85,75.057,94.26
86,56.53,41.741
87,3.92,91.303
88,21.122,58.129
89,4.86,77.638
90,25.79,24.267
91,0.819,71.13
92,57.435,41.147
93,93.32,32.841
94,33.889,85.791
95,47.064,48.357
96,71.134,40.768
97,37.233,23.398
98,96.944,15.469
99,54.453,45.961
100,59.801,76.7
101,18.072,41.955
102,13.115,19.442
103,34.646,48.153
104,64.158,56.86
105,62.477,9.686
106,19.654,88.322
107,52.079,84.99
108,45.3,64.108
109,12.863,19.924
110,24.756,51.284
111,96.666,68.969
112,19.611,28.659
113,6.58,16.781
114,48.94,89.344
115,26.028,30.399
116,25.083,54.725
117,99.754,36.876
118,2.601,93.669
119,44.329,10.211
120,68.276,51.625
121,17.406,18.784
122,75.414,73.914
123,90.295,3.438
124,31.19,98.864
125,60.063,51.565
126,7.738,58.609
127,65.751,53.551
128,72.575,61.516
129,52.663,0.557
130,1.092,18.268
131,77.257,20.963
132,66.752,99.746
133,23.783,75.246
134,74.106,68.92
135,7.228,74.904
136,57.553,72.293
137,42.568,30.352
138,2.579,76.142
139,36.115,45.024
140,64.564,38.318
141,73.851,75.441
142,61.848,47.802
143,48.759,17.264
144,71.458,27.111
145,27.628,29.169
146,31.733,29.156
147,72.757,65.169
148,45.258,24.196
149,10.938,86.78
150,28.389,26.455
151,1.555,78.879
152,67.232,18.535
153,85.036,95.499
154,87.716,78.103
155,54.379,57.726
156,72.564,44.892
157,15.044,71.174
158,35.496,93.357
159,78.066,95.787
160,8.304,53.763
161,61.976,79.967
162,88.024,37.477
163,41.963,86.723
164,55.27,45.911
165,28.59,74.31
166,46.588,2.78
167,54.311,89.829
168,19.542,68.563
169,53.892,89.36
170,22.097,15.774
171,23.194,14.612
172,78.942,59.148
173,90.235,57.293
174,35.881,84.698
175,65.459,71.532
176,98.546,43.742
177,89.653,55.835
178,59.624,67.092
179,92.315,52.432
180,90.313,13.392
181,59.392,25.147
182,28.525,14.42
183,97.034,13.552
184,86.186,70.708
185,78.562,99.059
186,0.977,63.99
187,80.428,34.611
188,97.244,92.499
189,96.851,64.663
190,21.09,19.739
191,85.346,65.925
192,18.927,52.726
193,91.064,76.413
194,33.754,41.693
195,94.786,50.052
196,93.183,6.548
197,53.165,97.663
198,5.241,62.16
199,32.045,51.613
200,62.065,16.03
201,65.768,95.492
202,22.946,46.009
203,78.293,71.251
204,3.07,91.68
205,3.856,79.396
206,87.952,27.656
207,97.978,98.823
208,34.043,54.969
209,27.018,53.144
210,89.564,71.219
211,28.164,2.738
212,99.03,77.298
213,19.323,43.435
214,87.854,30.17
215,69.372,84.168
216,79.914,66.146
217,66.362,26.469
218,10.083,38.952
219,84.216,39.53
220,66.883,38.858
221,41.485,58.736
222,87.036,68.457
223,22.699,15.541
224,13.256,13.667
225,82.937,2.747
226,59.386,75.666
227,79.487,75.881
228,44.393,24.479
229,94.12,21.789
230,81.906,37.899
231,91.521,77.516
232,44.763,77.53
233,26.282,22.641
234,99.705,7.648
235,64.383,58.151
236,60.576,64.553
237,59.874,62.627
238,94.849,9.579
239,88.972,19.263
240,96.53,17.128
241,91.811,70.662
242,34.773,29.159
243,60.988,71.475
244,2.908,34.658
245,21.125,67.042
246,85.464,56.896
247,91.416,52.632
248,94.599,67.968
249,10.604,66.517
250,57.639,51.239
251,16.234,91.499
252,30.744,30.667
253,79.134,93.952
254,7.1,13.421
255,27.058,59.41
256,62.002,73.638
257,4.667,84.58
258,66.169,5.792
259,79.261,60.348
260,68.495,94.018
261,66.832,24.18
262,90.483,60.944
263,87.142,23.225
264,60.663,36.334
265,74.34,62.15
266,90.358,86.283
267,35.672,38.608
268,88.083,65.84
269,95.446,75.893
270,75.603,22.595
271,78.457,1.971
272,51.123,23.516
273,91.016,0.011
274,94.129,46.763
275,37.471,81.805
276,32.182,20.297
277,57.944,35.68
278,55.651,52.216
279,0.646,53.626
280,30.654,46.279
281,49.0,75.619
282,88.257,71.188
283,4.523,17.215
284,95.801,49.103
285,37.21,30.934
286,98.641,39.022
287,84.604,36.243
288,34.975,46.802
289,90.207,14.664
290,39.723,0.733
291,70.011,35.005
292,85.481,19.766
293,95.756,93.937
294,95.313,11.659
295,44.804,88.369
296,72.142,3.244
297,88.85,56.937
298,81.033,45.952
299,60.375,26.479
300,21.44,86.878
301,44.889,86.839
302,89.026,35.199
303,61.456,58.474
304,65.355,26.658
305,45.03,56.053
306,49.081,42.253
307,28.844,85.947
308,88.43,36.528
309,53.2,79.269
310,52.785,32.139
311,56.856,82.317
312,47.256,60.444
313,21.788,37.633
314,46.457,65.831
315,72.787,48.686
316,33.279,34.452
317,16.097,47.422
318,95.805,48.175
319,99.839,32.446
320,78.334,72.297
321,0.538,40.899
322,60.46,89.917
323,11.979,58.229
324,82.358,55.473
325,31.206,18.368
326,96.461,35.553
327,61.087,37.696
328,71.948,12.69
329,60.767,21.75
330,64.985,50.675
331,45.82,90.537
332,57.493,12.984
333,32.828,50.543
334,65.478,81.398
335,77.83,80.644
336,13.917,77.798
337,2.427,38.546
338,82.931,31.467
339,19.582,54.513
340,53.432,19.084
341,1.22,82.851
342,96.982,2.347
343,79.116,47.717
344,38.302,5.014
345,89.04,75.162
346,67.249,39.409
347,32.291,64.138
348,41.813,21.965
349,100.0,50.216
350,60.569,73.184
351,10.534,41.827
352,46.524,95.657
353,20.896,48.71
354,49.035,7.093
355,14.891,21.476
356,27.173,58.247
357,28.287,19.209
358,98.391,24.878
359,39.396,37.199
360,72.708,38.181
361,66.646,78.373
362,99.112,55.349
363,9.844,74.919
364,46.486,10.771
365,78.436,77.849
366,15.988,18.604
367,53.343,83.407
368,58.301,14.182
369,30.051,81.679
370,20.79,26.838
371,64.061,32.441
372,2.616,47.228
373,80.599,15.332
374,41.247,4.106
375,67.022,47.392
376,48.289,66.559
377,91.683,72.59
378,24.905,57.125
379,31.302,45.39
380,96.266,91.503
381,4.51,82.946
382,59.789,44.985
383,43.156,3.58
384,73.674,90.202
385,62.504,13.236
386,91.445,21.547
387,79.492,60.051
388,16.142,10.959
389,98.35,48.185
390,92.232,26.369
391,23.392,50.906
392,24.265,35.392
393,27.492,3.893
394,24.859,89.83
395,86.397,49.313
396,12.0,0.948
397,86.316,59.4
398,47.236,41.704
399,57.281,33.557
400,40.657,59.541
401,73.206,10.986
402,93.115,29.162
403,8.468,70.897
404,32.284,42.859
405,40.682,77.221
406,37.033,14.999
407,71.785,46.369
408,38.191,53.866
409,5.862,87.615
410,78.667,34.415
411,92.791,0.285
412,78.559,50.971
413,29.667,68.309
414,12.876,65.56
415,56.64,25.495
416,0.872,34.56
417,44.01,21.226
418,76.615,33.788
419,18.461,89.587
420,64.01,51.576
421,5.201,79.254
422,30.913,5.383
423,43.336,43.162
424,20.872,5.789
425,86.938,97.867
426,9.391,95.137
427,57.194,48.47
428,29.165,53.036
429,84.77,68.333
430,97.172,88.823
431,99.173,39.639
432,24.14,34.301
433,29.891,94.603
434,62.021,11.012
435,77.609,76.898
436,60.458,34.266
437,18.168,53.845
438,10.399,96.644
439,81.761,57.441
440,7.303,75.059
441,2.452,75.877
442,18.295,91.487
443,75.16,0.002
444,55.906,94.615
445,14.119,89.7
446,10.604,97.412
447,33.05,12.538
448,96.96,70.882
449,37.742,83.908
450,23.573,75.401
451,5.766,34.907
452,82.832,98.668
453,96.739,32.962
454,49.106,62.084
455,68.41,58.331
456,87.001,32.55
457,23.171,99.323
458,33.618,24.548
459,61.443,26.557
460,5.726,67.669
461,54.605,67.704
462,29.434,81.361
463,91.279,87.776
464,42.121,87.532
465,73.251,8.048
466,40.865,40.734
467,41.998,53.898
468,85.417,20.941
469,23.754,7.773
470,89.482,71.462
471,64.209,85.747
472,33.946,18.596
473,42.911,34.887
474,10.106,28.501
475,96.36,76.295
476,88.713,22.383
477,39.052,76.174
478,69.035,88.948
479,98.793,42.264
480,9.316,50.584
481,42.651,98.942
482,47.201,26.833
483,63.743,45.124
484,15.464,33.926
485,90.244,55.352
486,41.607,3.679
487,79.013,17.573
488,4.195,5.456
489,74.101,40.957
490,14.3,39.309
491,77.187,31.569
492,32.168,34.836
493,54.028,88.269
494,92.36,42.546
495,72.615,83.923
496,25.751,28.383
497,74.341,70.729
498,49.563,86.961
499,19.395,46.64
500,44.198,88.207
501,11.967,73.637
502,92.519,84.858
503,97.402,14.497
504,63.828,11.069
505,15.059,68.996
506,84.835,62.083
507,77.382,87.312
508,61.514,87.215
509,99.562,20.8
510,81.254,47.274
511,23.058,62.131
512,42.188,42.46
513,81.987,34.667
514,97.672,69.094
515,49.854,39.4
516,56.069,14.53
517,63.832,23.722
518,59.84,10.271
519,49.558,74.732
520,22.84,61.227
521,78.737,23.733
522,75.714,91.205
523,99.896,49.583
524,84.111,57.771
525,5.853,58.745
526,73.114,53.443
527,73.17,38.27
528,2.282,20.449
529,26.549,72.966
530,89.024,40.191
531,41.032,21.437
532,95.821,22.108
533,52.147,30.641
534,19.237,75.894
535,86.073,52.9
536,12.824,38.86
537,68.894,93.099
538,68.075,22.418
539,86.648,66.862
540,59.321,8.57
541,81.503,49.397
542,15.014,23.153
543,3.125,65.769
544,47.758,74.215
545,98.465,26.135
546,34.866,83.908
547,88.528,57.987
548,66.916,22.723
549,6.762,53.085
550,31.206,70.034
551,9.777,55.44
552,83.943,1.276
553,28.168,66.303
554,65.875,80.138
555,68.617,12.518
556,91.231,24.658
557,80.377,32.971
558,89.032,42.843
559,15.728,47.883
560,64.489,90.045
561,64.618,18.951
562,38.571,20.039
563,25.67,33.036
564,16.321,59.221
565,66.177,43.814
566,96.545,31.016
567,22.118,20.429
568,39.794,98.924
569,8.363,50.222
570,76.365,50.394
571,99.757,17.506
572,10.097,24.313
573,44.184,53.912
574,33.186,96.698
575,24.285,81.897
576,93.45,10.622
577,40.97,57.674
578,78.162,54.612
579,4.243,98.0
580,84.531,40.799
581,31.922,70.253
582,41.754,59.24
583,73.558,90.939
584,36.429,92.625
585,98.247,76.621
586,51.6,99.86
587,79.483,96.09
588,60.843,86.329
589,47.242,72.386
590,12.04,95.64
591,13.583,16.31
592,94.093,43.41
593,50.766,9.748
594,36.705,12.195
595,40.057,76.587
596,17.812,97.173
597,2.205,11.296
598,37.196,97.312
599,18.237,53.644
600,99.909,40.667
601,26.025,0.956
602,23.769,13.385
603,31.588,87.245
604,83.798,12.74
605,92.698,46.774
606,26.454,47.639
607,16.56,91.559
608,98.965,83.536
609,46.414,12.806
610,33.816,56.974
611,41.551,16.061
612,35.464,22.244
613,86.379,21.51
614,30.073,36.044
615,28.133,87.735
616,92.86,53.316
617,50.132,98.496
618,78.143,2.723
619,55.61,37.663
620,42.108,56.979
621,64.37,70.09
622,88.937,7.827
623,29.178,66.339
624,17.509,68.733
625,46.921,38.216
626,94.936,17.011
627,84.869,34.552
628,98.085,21.365
629,70.173,96.066
630,76.115,35.15
631,91.344,91.675
632,45.702,76.211
633,81.827,6.189
634,0.224,7.029
635,73.302,98.198
636,33.666,84.356
637,64.256,82.061
638,82.574,93.235
639,80.119,33.944
640,74.557,68.512
641,49.665,83.258
642,41.482,74.296
643,45.317,32.067
644,19.886,22.7
645,41.889,78.182
646,4.545,15.909
647,61.984,38.968
648,86.55,42.405
649,36.1,87.202
650,79.364,58.83
651,69.478,89.679
652,90.375,85.975
653,1.275,98.354
654,98.806,14.761
655,45.348,30.802
656,27.892,25.145
657,61.041,75.029
658,8.216,18.944
659,90.471,35.773
660,93.659,15.572
661,28.296,34.937
662,87.708,17.57
663,26.6,18.472
664,37.333,94.443
665,58.734,56.802
666,30.569,34.933
667,28.787,60.09
668,38.186,40.413
669,42.612,9.348
670,31.49,9.658
671,51.144,72.287
672,78.551,10.923
673,66.867,64.842
674,26.792,94.47
675,45.271,71.832
676,82.315,19.195
677,58.075,7.894
678,50.525,23.028
679,58.888,39.09
680,95.938,0.915
681,6.661,81.414
682,43.994,38.812
683,99.052,2.043
684,19.849,65.53
685,5.667,22.853
686,89.797,96.098
687,87.808,71.473
688,59.815,8.837
689,46.981,25.195
690,28.648,57.753
691,64.162,24.452
692,87.775,93.716
693,81.081,96.947
694,53.645,27.897
695,69.82,93.283
696,18.568,5.801
697,31.768,13.963
698,35.677,86.376
699,7.104,1.77
700,18.939,58.246
701,76.609,8.149
702,89.133,45.433
703,46.067,92.935
704,11.633,34.497
705,48.074,53.928
706,77.169,94.915
707,80.575,63.059
708,34.464,7.171
709,5.857,46.32
710,70.603,11.587
711,90.97,55.296
712,90.717,36.544
713,24.956,31.232
714,58.971,26.61
715,13.911,23.675
716,94.338,55.699
717,67.969,13.5
718,53.147,42.603
719,7.771,16.586
720,88.608,8.145
721,88.474,60.814
722,84.91,54.894
723,26.774,97.476
724,6.332,76.211
725,19.712,79.354
726,32.347,51.056
727,72.866,95.403
728,78.586,77.998
729,33.224,43.429
730,57.697,63.003
731,37.952,43.424
732,46.161,13.333
733,61.872,46.181
734,93.787,38.006
735,96.865,84.367
736,32.457,12.276
737,84.107,80.473
738,52.279,22.825
739,14.972,31.477
740,10.052,99.164
741,91.338,10.026
742,46.795,24.94
743,75.948,15.321
744,64.898,79.825
745,70.886,4.861
746,94.866,76.241
747,69.559,22.446
748,17.071,38.983
749,37.969,1.916
750,54.705,79.063
751,83.898,100.0
752,45.771,53.257
753,22.654,9.326
754,75.015,84.126
755,61.687,80.972
756,18.818,60.591
757,72.343,77.365
758,93.289,48.88
759,77.925,62.302
760,93.616,99.902
761,51.541,85.512
762,39.19,44.718
763,11.839,4.571
764,22.912,70.262
765,65.113,28.804
766,15.029,32.847
767,93.495,78.574
768,90.259,11.005
769,4.756,99.092
770,77.961,46.639
771,93.063,22.667
772,83.554,22.134
773,78.728,73.051
774,91.764,65.04
775,54.823,99.195
776,43.887,32.994
777,64.166,31.619
778,69.915,3.997
779,82.056,64.936
780,85.98,99.517
781,9.627,7.247
782,62.023,18.692
783,98.059,60.787
784,28.538,17.235
