index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,3,21.25,1.1,50.0,20.0
1,1,25.0,2,23.75,1.1,50.0,20.0
2,1,25.0,4,23.75,1.1,50.0,10.0
3,2,25.0,4,23.75,1.21,50.0,10.0
4,2,25.0,1,23.75,1.21,50.0,20.0
5,2,25.0,4,23.75,1.21,50.0,10.0
6,2,25.0,4,23.75,1.21,50.0,10.0
7,1,25.0,0,23.75,1.1,50.0,10.0
8,1,25.0,4,23.75,1.1,50.0,10.0
9,2,25.0,1,23.75,1.21,50.0,20.0
10,1,25.0,1,23.75,1.1,50.0,20.0
11,1,25.0,2,23.75,1.1,50.0,20.0
12,1,25.0,1,23.75,1.1,50.0,20.0
13,2,25.0,0,23.75,1.21,50.0,10.0
14,2,25.0,0,23.75,1.21,50.0,10.0
15,1,25.0,1,23.75,1.1,50.0,20.0
16,2,25.0,0,23.75,1.21,50.0,10.0
17,2,25.0,0,23.75,1.21,50.0,10.0
18,1,25.0,3,21.25,1.1,50.0,20.0
19,1,25.0,4,23.75,1.1,50.0,10.0
20,1,25.0,3,21.25,1.1,50.0,20.0
21,1,25.0,0,23.75,1.1,50.0,10.0
22,2,25.0,0,23.75,1.21,50.0,10.0
23,1,25.0,0,23.75,1.1,50.0,10.0
24,2,25.0,0,23.75,1.21,50.0,10.0
25,2,25.0,0,23.75,1.21,50.0,10.0
26,1,25.0,0,23.75,1.1,50.0,10.0
27,1,25.0,4,23.75,1.1,50.0,10.0
28,1,25.0,4,23.75,1.1,50.0,10.0
29,2,25.0,4,23.75,1.21,50.0,10.0
30,2,25.0,0,23.75,1.21,50.0,10.0
31,1,25.0,3,21.25,1.1,50.0,20.0
32,1,25.0,0,23.75,1.1,50.0,10.0
33,2,25.0,2,23.75,1.21,50.0,20.0
34,1,25.0,0,23.75,1.1,50.0,10.0
