index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,3,22.5,1.1,20.0,10.0
1,1,25.0,3,22.5,1.1,20.0,10.0
2,1,25.0,3,22.5,1.1,20.0,10.0
3,1,25.0,2,22.5,1.1,20.0,20.0
4,2,25.0,3,22.5,1.21,20.0,10.0
5,2,25.0,0,21.25,1.21,20.0,20.0
6,1,25.0,4,21.25,1.1,20.0,20.0
7,2,25.0,3,22.5,1.21,20.0,10.0
8,1,25.0,0,21.25,1.1,20.0,20.0
9,1,25.0,0,21.25,1.1,20.0,20.0
10,2,25.0,1,22.5,1.21,20.0,10.0
11,1,25.0,0,21.25,1.1,20.0,20.0
12,1,25.0,3,22.5,1.1,20.0,10.0
13,2,25.0,4,21.25,1.21,20.0,20.0
14,2,25.0,1,22.5,1.21,20.0,10.0
15,1,25.0,0,21.25,1.1,20.0,20.0
16,1,25.0,3,22.5,1.1,20.0,10.0
17,1,25.0,0,21.25,1.1,20.0,20.0
18,2,25.0,0,21.25,1.21,20.0,20.0
19,1,25.0,3,22.5,1.1,20.0,10.0
20,1,25.0,4,21.25,1.1,20.0,20.0
21,1,25.0,4,21.25,1.1,20.0,20.0
22,1,25.0,4,21.25,1.1,20.0,20.0
23,2,25.0,1,22.5,1.21,20.0,10.0
24,1,25.0,3,22.5,1.1,20.0,10.0
25,2,25.0,4,21.25,1.21,20.0,20.0
26,2,25.0,0,21.25,1.21,20.0,20.0
27,1,25.0,1,22.5,1.1,20.0,10.0
28,2,25.0,4,21.25,1.21,20.0,20.0
29,2,25.0,0,21.25,1.21,20.0,20.0
30,2,25.0,1,22.5,1.21,20.0,10.0
31,1,25.0,0,21.25,1.1,20.0,20.0
32,1,25.0,0,21.25,1.1,20.0,20.0
33,2,25.0,4,21.25,1.21,20.0,20.0
34,2,25.0,0,21.25,1.21,20.0,20.0
35,1,25.0,0,21.25,1.1,20.0,20.0
36,1,25.0,0,21.25,1.1,20.0,20.0
37,2,25.0,0,21.25,1.21,20.0,20.0
