index,weight,type,clientId
0,11.87,1,0
1,14.85,1,1
2,2.75,1,1
3,2.12,1,1
4,7.95,1,1
5,4.63,1,1
6,6.28,1,2
7,10.5,1,3
8,4.53,1,3
9,6.19,1,3
10,12.4,1,3
11,12.18,1,3
12,2.73,1,4
13,5.04,1,4
14,7.52,1,4
15,7.24,1,5
16,9.54,1,5
17,11.33,1,6
18,7.47,1,6
19,7.43,1,6
20,2.85,1,7
21,6.16,1,7
22,10.58,1,7
23,2.09,1,8
24,12.58,1,8
25,2.42,1,8
26,13.42,1,8
27,3.91,1,9
28,11.84,1,9
29,4.9,1,9
30,10.13,1,10
31,6.76,1,10
32,8.03,1,10
33,5.26,1,10
34,12.71,1,11
35,12.54,1,12
36,6.66,1,13
37,6.62,1,13
38,4.74,1,14
39,7.79,1,14
40,7.04,1,14
41,10.8,1,15
42,9.77,1,15
43,12.74,1,16
44,3.81,1,16
45,6.63,1,17
46,8.17,1,17
47,9.22,1,18
48,2.0,1,18
49,11.44,1,18
