index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,1,21.25,1.2100000000000002,20.0,50.0
1,1,25.0,4,22.5,1.1,20.0,50.0
2,1,25.0,4,22.5,1.1,20.0,50.0
3,1,25.0,1,21.25,1.1,20.0,50.0
4,1,25.0,4,22.5,1.1,20.0,50.0
5,1,25.0,0,23.75,1.1,20.0,50.0
6,1,25.0,1,21.25,1.1,20.0,50.0
7,2,25.0,4,22.5,1.2100000000000002,20.0,50.0
8,1,25.0,3,21.25,1.1,20.0,25.0
9,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
10,1,25.0,4,22.5,1.1,20.0,50.0
11,2,25.0,2,22.5,1.2100000000000002,20.0,50.0
12,1,25.0,3,21.25,1.1,20.0,25.0
13,1,25.0,3,21.25,1.1,20.0,25.0
14,1,25.0,2,22.5,1.1,20.0,50.0
15,1,25.0,0,23.75,1.1,20.0,50.0
16,1,25.0,3,21.25,1.1,20.0,25.0
17,2,25.0,3,21.25,1.2100000000000002,20.0,25.0
18,2,25.0,2,22.5,1.2100000000000002,20.0,50.0
19,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
20,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
21,1,25.0,1,21.25,1.1,20.0,50.0
22,1,25.0,4,22.5,1.1,20.0,50.0
23,2,25.0,3,21.25,1.2100000000000002,20.0,25.0
24,2,25.0,3,21.25,1.2100000000000002,20.0,25.0
25,1,25.0,3,21.25,1.1,20.0,25.0
26,1,25.0,0,23.75,1.1,20.0,50.0
27,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
28,2,25.0,3,21.25,1.2100000000000002,20.0,25.0
29,2,25.0,3,21.25,1.2100000000000002,20.0,25.0
30,1,25.0,0,23.75,1.1,20.0,50.0
31,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
32,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
33,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
34,1,25.0,0,23.75,1.1,20.0,50.0
35,1,25.0,4,22.5,1.1,20.0,50.0
36,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
37,1,25.0,1,21.25,1.1,20.0,50.0
38,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
39,1,25.0,1,21.25,1.1,20.0,50.0
40,2,25.0,3,21.25,1.2100000000000002,20.0,25.0
41,1,25.0,2,22.5,1.1,20.0,50.0
42,1,25.0,4,22.5,1.1,20.0,50.0
43,2,25.0,2,22.5,1.2100000000000002,20.0,50.0
44,2,25.0,1,21.25,1.2100000000000002,20.0,50.0
45,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
46,2,25.0,3,21.25,1.2100000000000002,20.0,25.0
47,1,25.0,3,21.25,1.1,20.0,25.0
48,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
49,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
50,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
51,1,25.0,4,22.5,1.1,20.0,50.0
52,2,25.0,1,21.25,1.2100000000000002,20.0,50.0
53,2,25.0,4,22.5,1.2100000000000002,20.0,50.0
54,1,25.0,1,21.25,1.1,20.0,50.0
55,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
56,2,25.0,2,22.5,1.2100000000000002,20.0,50.0
57,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
58,1,25.0,4,22.5,1.1,20.0,50.0
59,1,25.0,0,23.75,1.1,20.0,50.0
60,1,25.0,3,21.25,1.1,20.0,25.0
61,1,25.0,2,22.5,1.1,20.0,50.0
62,2,25.0,2,22.5,1.2100000000000002,20.0,50.0
